#,Date-Time (French Polynesia Standard Time),Ch:1 - Hot_sump   (°C),Chan 1 Alarm Tripped,Host Connected,Chan 1 Alarm Cleared,Button Down,Button Up,End of File
1630,06/23/2023 21:08:45,29.43,,,,,,
1631,06/23/2023 21:18:45,29.73,,,,,,
1632,06/23/2023 21:28:45,29.94,,,,,,
1633,06/23/2023 21:38:45,29.68,,,,,,
1634,06/23/2023 21:48:45,29.56,,,,,,
1635,06/23/2023 21:58:45,29.34,,,,,,
1636,06/23/2023 22:08:45,29.60,,,,,,
1637,06/23/2023 22:18:45,29.86,,,,,,
1638,06/23/2023 22:28:45,29.77,,,,,,
1639,06/23/2023 22:38:45,29.56,,,,,,
1640,06/23/2023 22:48:45,29.38,,,,,,
1641,06/23/2023 22:58:45,29.51,,,,,,
1642,06/23/2023 23:08:45,29.81,,,,,,
1643,06/23/2023 23:18:45,29.94,,,,,,
1644,06/23/2023 23:28:45,29.60,,,,,,
1645,06/23/2023 23:38:45,29.43,,,,,,
1646,06/23/2023 23:48:45,29.43,,,,,,
1647,06/23/2023 23:58:45,29.77,,,,,,
1648,06/24/2023 00:08:45,30.03,,,,,,
1649,06/24/2023 00:18:45,29.64,,,,,,
1650,06/24/2023 00:28:45,29.43,,,,,,
1651,06/24/2023 00:38:45,29.43,,,,,,
1652,06/24/2023 00:48:45,29.77,,,,,,
1653,06/24/2023 00:58:45,29.98,,,,,,
1654,06/24/2023 01:08:45,29.68,,,,,,
1655,06/24/2023 01:18:45,29.43,,,,,,
1656,06/24/2023 01:28:45,29.43,,,,,,
1657,06/24/2023 01:38:45,29.77,,,,,,
1658,06/24/2023 01:48:45,29.98,,,,,,
1659,06/24/2023 01:58:45,29.64,,,,,,
1660,06/24/2023 02:08:45,29.38,,,,,,
1661,06/24/2023 02:18:45,29.43,,,,,,
1662,06/24/2023 02:28:45,29.81,,,,,,
1663,06/24/2023 02:38:45,29.98,,,,,,
1664,06/24/2023 02:48:45,29.64,,,,,,
1665,06/24/2023 02:58:45,29.38,,,,,,
1666,06/24/2023 03:08:45,29.43,,,,,,
1667,06/24/2023 03:18:45,29.77,,,,,,
1668,06/24/2023 03:28:45,29.90,,,,,,
1669,06/24/2023 03:38:45,29.73,,,,,,
1670,06/24/2023 03:48:45,29.47,,,,,,
1671,06/24/2023 03:58:45,29.38,,,,,,
1672,06/24/2023 04:08:45,29.77,,,,,,
1673,06/24/2023 04:18:45,29.98,,,,,,
1674,06/24/2023 04:28:45,29.68,,,,,,
1675,06/24/2023 04:38:45,29.43,,,,,,
1676,06/24/2023 04:48:45,29.38,,,,,,
1677,06/24/2023 04:58:45,29.73,,,,,,
1678,06/24/2023 05:08:45,29.98,,,,,,
1679,06/24/2023 05:18:45,29.64,,,,,,
1680,06/24/2023 05:28:45,29.47,,,,,,
1681,06/24/2023 05:38:45,29.34,,,,,,
1682,06/24/2023 05:48:45,29.68,,,,,,
1683,06/24/2023 05:58:45,29.94,,,,,,
1684,06/24/2023 06:08:45,29.68,,,,,,
1685,06/24/2023 06:18:45,29.51,,,,,,
1686,06/24/2023 06:28:45,29.38,,,,,,
1687,06/24/2023 06:38:45,29.47,,,,,,
1688,06/24/2023 06:48:45,29.86,,,,,,
1689,06/24/2023 06:58:45,29.86,,,,,,
1690,06/24/2023 07:08:45,29.68,,,,,,
1691,06/24/2023 07:18:45,29.51,,,,,,
1692,06/24/2023 07:28:45,29.38,,,,,,
1693,06/24/2023 07:38:45,29.51,,,,,,
1694,06/24/2023 07:48:45,29.90,,,,,,
1695,06/24/2023 07:58:45,29.81,,,,,,
1696,06/24/2023 08:08:45,29.64,,,,,,
1697,06/24/2023 08:18:45,29.56,,,,,,
1698,06/24/2023 08:28:45,29.47,,,,,,
1699,06/24/2023 08:38:45,29.47,,,,,,
1700,06/24/2023 08:48:45,29.43,,,,,,
1701,06/24/2023 08:58:45,29.34,,,,,,
1702,06/24/2023 09:08:45,29.38,,,,,,
1703,06/24/2023 09:18:45,29.34,,,,,,
1704,06/24/2023 09:28:45,29.86,,,,,,
1705,06/24/2023 09:38:45,29.86,,,,,,
1706,06/24/2023 09:48:45,29.81,,,,,,
1707,06/24/2023 09:58:45,29.81,,,,,,
1708,06/24/2023 10:08:45,29.77,,,,,,
1709,06/24/2023 10:18:45,29.81,,,,,,
1710,06/24/2023 10:28:45,29.86,,,,,,
1711,06/24/2023 10:38:45,29.86,,,,,,
1712,06/24/2023 10:48:45,29.90,,,,,,
1713,06/24/2023 10:58:45,29.90,,,,,,
1714,06/24/2023 11:08:45,29.98,,,,,,
1715,06/24/2023 11:18:45,29.98,,,,,,
1716,06/24/2023 11:28:45,30.03,,,,,,
1717,06/24/2023 11:38:45,29.94,,,,,,
1718,06/24/2023 11:48:45,30.03,,,,,,
1719,06/24/2023 11:58:45,29.98,,,,,,
1720,06/24/2023 12:08:45,29.98,,,,,,
1721,06/24/2023 12:18:45,29.98,,,,,,
1722,06/24/2023 12:28:45,29.90,,,,,,
1723,06/24/2023 12:38:45,29.90,,,,,,
1724,06/24/2023 12:48:45,29.90,,,,,,
1725,06/24/2023 12:58:45,29.94,,,,,,
1726,06/24/2023 13:08:45,29.90,,,,,,
1727,06/24/2023 13:18:45,29.90,,,,,,
1728,06/24/2023 13:28:45,29.94,,,,,,
1729,06/24/2023 13:38:45,29.90,,,,,,
1730,06/24/2023 13:48:45,29.86,,,,,,
1731,06/24/2023 13:58:45,29.86,,,,,,
1732,06/24/2023 14:08:45,29.81,,,,,,
1733,06/24/2023 14:18:45,29.86,,,,,,
1734,06/24/2023 14:28:45,29.81,,,,,,
1735,06/24/2023 14:38:45,29.77,,,,,,
1736,06/24/2023 14:48:45,29.77,,,,,,
1737,06/24/2023 14:58:45,29.77,,,,,,
1738,06/24/2023 15:08:45,29.68,,,,,,
1739,06/24/2023 15:18:45,29.73,,,,,,
1740,06/24/2023 15:28:45,29.68,,,,,,
1741,06/24/2023 15:38:45,29.64,,,,,,
1742,06/24/2023 15:48:45,29.68,,,,,,
1743,06/24/2023 15:58:45,29.60,,,,,,
1744,06/24/2023 16:08:45,29.56,,,,,,
1745,06/24/2023 16:18:45,29.51,,,,,,
1746,06/24/2023 16:28:45,29.51,,,,,,
1747,06/24/2023 16:38:45,29.43,,,,,,
1748,06/24/2023 16:48:45,29.43,,,,,,
1749,06/24/2023 16:58:45,29.30,,,,,,
1750,06/24/2023 17:08:45,29.60,,,,,,
1751,06/24/2023 17:18:45,29.81,,,,,,
1752,06/24/2023 17:28:45,29.64,,,,,,
1753,06/24/2023 17:38:45,29.56,,,,,,
1754,06/24/2023 17:48:45,29.47,,,,,,
1755,06/24/2023 17:58:45,29.38,,,,,,
1756,06/24/2023 18:08:45,29.47,,,,,,
1757,06/24/2023 18:18:45,29.90,,,,,,
1758,06/24/2023 18:28:45,29.68,,,,,,
1759,06/24/2023 18:38:45,29.56,,,,,,
1760,06/24/2023 18:48:45,29.43,,,,,,
1761,06/24/2023 18:58:45,29.34,,,,,,
1762,06/24/2023 19:08:45,29.51,,,,,,
1763,06/24/2023 19:18:45,29.90,,,,,,
1764,06/24/2023 19:28:45,29.64,,,,,,
1765,06/24/2023 19:38:45,29.47,,,,,,
1766,06/24/2023 19:48:45,29.34,,,,,,
1767,06/24/2023 19:58:45,29.56,,,,,,
1768,06/24/2023 20:08:45,29.86,,,,,,
1769,06/24/2023 20:18:45,29.64,,,,,,
1770,06/24/2023 20:28:45,29.51,,,,,,
1771,06/24/2023 20:38:45,29.38,,,,,,
1772,06/24/2023 20:48:45,29.34,,,,,,
1773,06/24/2023 20:58:45,29.73,,,,,,
1774,06/24/2023 21:08:45,29.68,,,,,,
1775,06/24/2023 21:18:45,29.60,,,,,,
1776,06/24/2023 21:28:45,29.47,,,,,,
1777,06/24/2023 21:38:45,29.34,,,,,,
1778,06/24/2023 21:48:45,29.51,,,,,,
1779,06/24/2023 21:58:45,29.86,,,,,,
1780,06/24/2023 22:08:45,29.68,,,,,,
1781,06/24/2023 22:18:45,29.51,,,,,,
1782,06/24/2023 22:28:45,29.38,,,,,,
1783,06/24/2023 22:38:45,29.30,,,,,,
1784,06/24/2023 22:48:45,29.73,,,,,,
1785,06/24/2023 22:58:45,29.73,,,,,,
1786,06/24/2023 23:08:45,29.51,,,,,,
1787,06/24/2023 23:18:45,29.38,,,,,,
1788,06/24/2023 23:28:45,29.38,,,,,,
1789,06/24/2023 23:38:45,29.77,,,,,,
1790,06/24/2023 23:48:45,29.64,,,,,,
1791,06/24/2023 23:58:45,29.43,,,,,,
1792,06/25/2023 00:08:45,29.34,,,,,,
1793,06/25/2023 00:18:45,29.56,,,,,,
1794,06/25/2023 00:28:45,29.86,,,,,,
1795,06/25/2023 00:38:45,29.56,,,,,,
1796,06/25/2023 00:48:45,29.43,,,,,,
1797,06/25/2023 00:58:45,29.30,,,,,,
1798,06/25/2023 01:08:45,29.73,,,,,,
1799,06/25/2023 01:18:45,29.73,,,,,,
1800,06/25/2023 01:28:45,29.51,,,,,,
1801,06/25/2023 01:38:45,29.38,,,,,,
1802,06/25/2023 01:48:45,29.51,,,,,,
1803,06/25/2023 01:58:45,29.94,,,,,,
1804,06/25/2023 02:08:45,29.64,,,,,,
1805,06/25/2023 02:18:45,29.47,,,,,,
1806,06/25/2023 02:28:45,29.38,,,,,,
1807,06/25/2023 02:38:45,29.60,,,,,,
1808,06/25/2023 02:48:45,29.77,,,,,,
1809,06/25/2023 02:58:45,29.60,,,,,,
1810,06/25/2023 03:08:45,29.47,,,,,,
1811,06/25/2023 03:18:45,29.38,,,,,,
1812,06/25/2023 03:28:45,29.51,,,,,,
1813,06/25/2023 03:38:45,29.86,,,,,,
1814,06/25/2023 03:48:45,29.60,,,,,,
1815,06/25/2023 03:58:45,29.47,,,,,,
1816,06/25/2023 04:08:45,29.34,,,,,,
1817,06/25/2023 04:18:45,29.68,,,,,,
1818,06/25/2023 04:28:45,29.73,,,,,,
1819,06/25/2023 04:38:45,29.51,,,,,,
1820,06/25/2023 04:48:45,29.34,,,,,,
1821,06/25/2023 04:58:45,29.60,,,,,,
1822,06/25/2023 05:08:45,29.86,,,,,,
1823,06/25/2023 05:18:45,29.56,,,,,,
1824,06/25/2023 05:28:45,29.43,,,,,,
1825,06/25/2023 05:38:45,29.34,,,,,,
1826,06/25/2023 05:48:45,29.73,,,,,,
1827,06/25/2023 05:58:45,29.64,,,,,,
1828,06/25/2023 06:08:45,29.47,,,,,,
1829,06/25/2023 06:18:45,29.30,,,,,,
1830,06/25/2023 06:28:45,29.73,,,,,,
1831,06/25/2023 06:38:45,29.68,,,,,,
1832,06/25/2023 06:48:45,29.51,,,,,,
1833,06/25/2023 06:58:45,29.34,,,,,,
1834,06/25/2023 07:08:45,29.68,,,,,,
1835,06/25/2023 07:18:45,29.77,,,,,,
1836,06/25/2023 07:28:45,29.60,,,,,,
1837,06/25/2023 07:38:45,29.43,,,,,,
1838,06/25/2023 07:48:45,29.56,,,,,,
1839,06/25/2023 07:58:45,29.86,,,,,,
1840,06/25/2023 08:08:45,29.68,,,,,,
1841,06/25/2023 08:18:45,29.56,,,,,,
1842,06/25/2023 08:28:45,29.43,,,,,,
1843,06/25/2023 08:38:45,29.47,,,,,,
1844,06/25/2023 08:48:45,29.90,,,,,,
1845,06/25/2023 08:58:45,29.77,,,,,,
1846,06/25/2023 09:08:45,29.64,,,,,,
1847,06/25/2023 09:18:45,29.64,,,,,,
1848,06/25/2023 09:28:45,29.60,,,,,,
1849,06/25/2023 09:38:45,29.56,,,,,,
1850,06/25/2023 09:48:45,29.51,,,,,,
1851,06/25/2023 09:58:45,29.47,,,,,,
1852,06/25/2023 10:08:45,29.51,,,,,,
1853,06/25/2023 10:18:45,29.47,,,,,,
1854,06/25/2023 10:28:45,29.38,,,,,,
1855,06/25/2023 10:38:45,29.34,,,,,,
1856,06/25/2023 10:48:45,29.34,,,,,,
1857,06/25/2023 10:58:45,29.43,,,,,,
1858,06/25/2023 11:08:45,29.38,,,,,,
1859,06/25/2023 11:18:45,29.51,,,,,,
1860,06/25/2023 11:28:45,29.94,,,,,,
1861,06/25/2023 11:38:45,29.73,,,,,,
1862,06/25/2023 11:48:45,29.64,,,,,,
1863,06/25/2023 11:58:45,29.56,,,,,,
1864,06/25/2023 12:08:45,29.51,,,,,,
1865,06/25/2023 12:18:45,29.43,,,,,,
1866,06/25/2023 12:28:45,29.56,,,,,,
1867,06/25/2023 12:38:45,29.94,,,,,,
1868,06/25/2023 12:48:45,29.73,,,,,,
1869,06/25/2023 12:58:45,29.56,,,,,,
1870,06/25/2023 13:08:45,29.51,,,,,,
1871,06/25/2023 13:18:45,29.47,,,,,,
1872,06/25/2023 13:28:45,29.43,,,,,,
1873,06/25/2023 13:38:45,29.43,,,,,,
1874,06/25/2023 13:48:45,29.81,,,,,,
1875,06/25/2023 13:58:45,29.73,,,,,,
1876,06/25/2023 14:08:45,29.64,,,,,,
1877,06/25/2023 14:18:45,29.64,,,,,,
1878,06/25/2023 14:28:45,29.64,,,,,,
1879,06/25/2023 14:38:45,29.68,,,,,,
1880,06/25/2023 14:48:45,29.64,,,,,,
1881,06/25/2023 14:58:45,29.60,,,,,,
1882,06/25/2023 15:08:45,29.51,,,,,,
1883,06/25/2023 15:18:45,29.47,,,,,,
1884,06/25/2023 15:28:45,29.43,,,,,,
1885,06/25/2023 15:38:45,29.51,,,,,,
1886,06/25/2023 15:48:45,29.90,,,,,,
1887,06/25/2023 15:58:45,29.68,,,,,,
1888,06/25/2023 16:08:45,29.60,,,,,,
1889,06/25/2023 16:18:45,29.51,,,,,,
1890,06/25/2023 16:28:45,29.43,,,,,,
1891,06/25/2023 16:38:45,29.34,,,,,,
1892,06/25/2023 16:48:45,29.73,,,,,,
1893,06/25/2023 16:58:45,29.64,,,,,,
1894,06/25/2023 17:08:45,29.47,,,,,,
1895,06/25/2023 17:18:45,29.34,,,,,,
1896,06/25/2023 17:28:45,29.60,,,,,,
1897,06/25/2023 17:38:45,29.94,,,,,,
1898,06/25/2023 17:48:45,29.60,,,,,,
1899,06/25/2023 17:58:45,29.38,,,,,,
1900,06/25/2023 18:08:45,29.34,,,,,,
1901,06/25/2023 18:18:45,29.77,,,,,,
1902,06/25/2023 18:28:45,29.68,,,,,,
1903,06/25/2023 18:38:45,29.43,,,,,,
1904,06/25/2023 18:48:45,29.34,,,,,,
1905,06/25/2023 18:58:45,29.73,,,,,,
1906,06/25/2023 19:08:45,29.77,,,,,,
1907,06/25/2023 19:18:45,29.51,,,,,,
1908,06/25/2023 19:28:45,29.34,,,,,,
1909,06/25/2023 19:38:45,29.64,,,,,,
1910,06/25/2023 19:48:45,29.86,,,,,,
1911,06/25/2023 19:58:45,29.56,,,,,,
1912,06/25/2023 20:08:45,29.34,,,,,,
1913,06/25/2023 20:18:45,29.60,,,,,,
1914,06/25/2023 20:28:45,29.86,,,,,,
1915,06/25/2023 20:38:45,29.51,,,,,,
1916,06/25/2023 20:48:45,29.34,,,,,,
1917,06/25/2023 20:58:45,29.68,,,,,,
1918,06/25/2023 21:08:45,29.86,,,,,,
1919,06/25/2023 21:18:45,29.51,,,,,,
1920,06/25/2023 21:28:45,29.34,,,,,,
1921,06/25/2023 21:38:45,29.60,,,,,,
1922,06/25/2023 21:48:45,29.86,,,,,,
1923,06/25/2023 21:58:45,29.64,,,,,,
1924,06/25/2023 22:08:45,29.47,,,,,,
1925,06/25/2023 22:18:45,29.34,,,,,,
1926,06/25/2023 22:28:45,29.81,,,,,,
1927,06/25/2023 22:38:45,29.68,,,,,,
1928,06/25/2023 22:48:45,29.38,,,,,,
1929,06/25/2023 22:58:45,29.38,,,,,,
1930,06/25/2023 23:08:45,29.73,,,,,,
1931,06/25/2023 23:18:45,29.73,,,,,,
1932,06/25/2023 23:28:45,29.43,,,,,,
1933,06/25/2023 23:38:45,29.43,,,,,,
1934,06/25/2023 23:48:45,29.77,,,,,,
1935,06/25/2023 23:58:45,29.64,,,,,,
1936,06/26/2023 00:08:45,29.43,,,,,,
1937,06/26/2023 00:18:45,29.43,,,,,,
1938,06/26/2023 00:28:45,29.86,,,,,,
1939,06/26/2023 00:38:45,29.68,,,,,,
1940,06/26/2023 00:48:45,29.47,,,,,,
1941,06/26/2023 00:58:45,29.38,,,,,,
1942,06/26/2023 01:08:45,29.77,,,,,,
1943,06/26/2023 01:18:45,29.68,,,,,,
1944,06/26/2023 01:28:45,29.38,,,,,,
1945,06/26/2023 01:38:45,29.47,,,,,,
1946,06/26/2023 01:48:45,29.77,,,,,,
1947,06/26/2023 01:58:45,29.64,,,,,,
1948,06/26/2023 02:08:45,29.47,,,,,,
1949,06/26/2023 02:18:45,29.34,,,,,,
1950,06/26/2023 02:28:45,29.64,,,,,,
1951,06/26/2023 02:38:45,29.77,,,,,,
1952,06/26/2023 02:48:45,29.51,,,,,,
1953,06/26/2023 02:58:45,29.38,,,,,,
1954,06/26/2023 03:08:45,29.64,,,,,,
1955,06/26/2023 03:18:45,29.86,,,,,,
1956,06/26/2023 03:28:45,29.56,,,,,,
1957,06/26/2023 03:38:45,29.38,,,,,,
1958,06/26/2023 03:48:45,29.47,,,,,,
1959,06/26/2023 03:58:45,29.86,,,,,,
1960,06/26/2023 04:08:45,29.64,,,,,,
1961,06/26/2023 04:18:45,29.47,,,,,,
1962,06/26/2023 04:28:45,29.34,,,,,,
1963,06/26/2023 04:38:45,29.64,,,,,,
1964,06/26/2023 04:48:45,29.90,,,,,,
1965,06/26/2023 04:58:45,29.64,,,,,,
1966,06/26/2023 05:08:45,29.38,,,,,,
1967,06/26/2023 05:18:45,29.47,,,,,,
1968,06/26/2023 05:28:45,29.73,,,,,,
1969,06/26/2023 05:38:45,29.68,,,,,,
1970,06/26/2023 05:48:45,29.43,,,,,,
1971,06/26/2023 05:58:45,29.56,,,,,,
1972,06/26/2023 06:08:45,29.81,,,,,,
1973,06/26/2023 06:18:45,29.73,,,,,,
1974,06/26/2023 06:28:45,29.51,,,,,,
1975,06/26/2023 06:38:45,29.30,,,,,,
1976,06/26/2023 06:48:45,29.60,,,,,,
1977,06/26/2023 06:58:45,29.86,,,,,,
1978,06/26/2023 07:08:45,29.60,,,,,,
1979,06/26/2023 07:18:45,29.47,,,,,,
1980,06/26/2023 07:28:45,29.26,,,,,,
1981,06/26/2023 07:38:45,29.73,,,,,,
1982,06/26/2023 07:48:45,29.77,,,,,,
1983,06/26/2023 07:58:45,29.51,,,,,,
1984,06/26/2023 08:08:45,29.26,,,,,,
1985,06/26/2023 08:18:45,29.73,,,,,,
1986,06/26/2023 08:28:45,29.86,,,,,,
1987,06/26/2023 08:38:45,29.56,,,,,,
1988,06/26/2023 08:48:45,29.34,,,,,,
1989,06/26/2023 08:58:45,29.56,,,,,,
1990,06/26/2023 09:08:45,29.81,,,,,,
1991,06/26/2023 09:18:45,29.73,,,,,,
1992,06/26/2023 09:28:45,29.47,,,,,,
1993,06/26/2023 09:38:45,29.38,,,,,,
1994,06/26/2023 09:48:45,29.64,,,,,,
1995,06/26/2023 09:58:45,29.94,,,,,,
1996,06/26/2023 10:08:45,29.73,,,,,,
1997,06/26/2023 10:18:45,29.64,,,,,,
1998,06/26/2023 10:28:45,29.60,,,,,,
1999,06/26/2023 10:38:45,29.60,,,,,,
2000,06/26/2023 10:48:45,29.51,,,,,,
2001,06/26/2023 10:58:45,29.51,,,,,,
2002,06/26/2023 11:08:45,29.51,,,,,,
2003,06/26/2023 11:18:45,29.47,,,,,,
2004,06/26/2023 11:28:45,29.43,,,,,,
2005,06/26/2023 11:38:45,29.43,,,,,,
2006,06/26/2023 11:48:45,29.38,,,,,,
2007,06/26/2023 11:58:45,29.43,,,,,,
2008,06/26/2023 12:08:45,29.47,,,,,,
2009,06/26/2023 12:18:45,29.51,,,,,,
2010,06/26/2023 12:28:45,29.47,,,,,,
2011,06/26/2023 12:38:45,29.47,,,,,,
2012,06/26/2023 12:48:45,29.38,,,,,,
2013,06/26/2023 12:58:45,29.38,,,,,,
2014,06/26/2023 13:08:45,29.43,,,,,,
2015,06/26/2023 13:18:45,29.43,,,,,,
2016,06/26/2023 13:28:45,29.47,,,,,,
2017,06/26/2023 13:38:45,29.43,,,,,,
2018,06/26/2023 13:48:45,29.43,,,,,,
2019,06/26/2023 13:58:45,29.38,,,,,,
2020,06/26/2023 14:08:45,29.43,,,,,,
2021,06/26/2023 14:18:45,29.43,,,,,,
2022,06/26/2023 14:28:45,29.38,,,,,,
2023,06/26/2023 14:38:45,29.34,,,,,,
2024,06/26/2023 14:48:45,29.43,,,,,,
2025,06/26/2023 14:58:45,29.43,,,,,,
2026,06/26/2023 15:08:45,29.47,,,,,,
2027,06/26/2023 15:18:45,29.47,,,,,,
2028,06/26/2023 15:28:45,29.51,,,,,,
2029,06/26/2023 15:38:45,29.47,,,,,,
2030,06/26/2023 15:48:45,29.43,,,,,,
2031,06/26/2023 15:58:45,29.43,,,,,,
2032,06/26/2023 16:08:45,29.38,,,,,,
2033,06/26/2023 16:18:45,29.34,,,,,,
2034,06/26/2023 16:28:45,29.86,,,,,,
2035,06/26/2023 16:38:45,29.94,,,,,,
2036,06/26/2023 16:48:45,29.77,,,,,,
2037,06/26/2023 16:58:45,29.68,,,,,,
2038,06/26/2023 17:08:45,29.60,,,,,,
2039,06/26/2023 17:18:45,29.43,,,,,,
2040,06/26/2023 17:28:45,29.38,,,,,,
2041,06/26/2023 17:38:45,29.56,,,,,,
2042,06/26/2023 17:48:45,29.98,,,,,,
2043,06/26/2023 17:58:45,29.81,,,,,,
2044,06/26/2023 18:08:45,29.64,,,,,,
2045,06/26/2023 18:18:45,29.56,,,,,,
2046,06/26/2023 18:28:45,29.38,,,,,,
2047,06/26/2023 18:38:45,29.30,,,,,,
2048,06/26/2023 18:48:45,29.73,,,,,,
2049,06/26/2023 18:58:45,29.98,,,,,,
2050,06/26/2023 19:08:45,29.73,,,,,,
2051,06/26/2023 19:18:45,29.51,,,,,,
2052,06/26/2023 19:28:45,29.34,,,,,,
2053,06/26/2023 19:38:45,29.34,,,,,,
2054,06/26/2023 19:48:45,29.68,,,,,,
2055,06/26/2023 19:58:45,29.90,,,,,,
2056,06/26/2023 20:08:45,29.73,,,,,,
2057,06/26/2023 20:18:45,29.56,,,,,,
2058,06/26/2023 20:28:45,29.38,,,,,,
2059,06/26/2023 20:38:45,29.38,,,,,,
2060,06/26/2023 20:48:45,29.68,,,,,,
2061,06/26/2023 20:58:45,29.90,,,,,,
2062,06/26/2023 21:08:45,29.68,,,,,,
2063,06/26/2023 21:18:45,29.51,,,,,,
2064,06/26/2023 21:28:45,29.34,,,,,,
2065,06/26/2023 21:38:45,29.47,,,,,,
2066,06/26/2023 21:48:45,29.81,,,,,,
2067,06/26/2023 21:58:45,29.81,,,,,,
2068,06/26/2023 22:08:45,29.56,,,,,,
2069,06/26/2023 22:18:45,29.34,,,,,,
2070,06/26/2023 22:28:45,29.51,,,,,,
2071,06/26/2023 22:38:45,29.77,,,,,,
2072,06/26/2023 22:48:45,29.90,,,,,,
2073,06/26/2023 22:58:45,29.60,,,,,,
2074,06/26/2023 23:08:45,29.34,,,,,,
2075,06/26/2023 23:18:45,29.47,,,,,,
2076,06/26/2023 23:28:45,29.73,,,,,,
2077,06/26/2023 23:38:45,29.94,,,,,,
2078,06/26/2023 23:48:45,29.68,,,,,,
2079,06/26/2023 23:58:45,29.47,,,,,,
2080,06/27/2023 00:08:45,29.30,,,,,,
2081,06/27/2023 00:18:45,29.64,,,,,,
2082,06/27/2023 00:28:45,29.86,,,,,,
2083,06/27/2023 00:38:45,29.86,,,,,,
2084,06/27/2023 00:48:45,29.51,,,,,,
2085,06/27/2023 00:58:45,29.34,,,,,,
2086,06/27/2023 01:08:45,29.51,,,,,,
2087,06/27/2023 01:18:45,29.77,,,,,,
2088,06/27/2023 01:28:45,29.90,,,,,,
2089,06/27/2023 01:38:45,29.56,,,,,,
2090,06/27/2023 01:48:45,29.30,,,,,,
2091,06/27/2023 01:58:45,29.51,,,,,,
2092,06/27/2023 02:08:45,29.86,,,,,,
2093,06/27/2023 02:18:45,29.94,,,,,,
2094,06/27/2023 02:28:45,29.56,,,,,,
2095,06/27/2023 02:38:45,29.34,,,,,,
2096,06/27/2023 02:48:45,29.60,,,,,,
2097,06/27/2023 02:58:45,29.77,,,,,,
2098,06/27/2023 03:08:45,29.94,,,,,,
2099,06/27/2023 03:18:45,29.60,,,,,,
2100,06/27/2023 03:28:45,29.34,,,,,,
2101,06/27/2023 03:38:45,29.47,,,,,,
2102,06/27/2023 03:48:45,29.73,,,,,,
2103,06/27/2023 03:58:45,29.90,,,,,,
2104,06/27/2023 04:08:45,29.64,,,,,,
2105,06/27/2023 04:18:45,29.38,,,,,,
2106,06/27/2023 04:28:45,29.34,,,,,,
2107,06/27/2023 04:38:45,29.64,,,,,,
2108,06/27/2023 04:48:45,29.81,,,,,,
2109,06/27/2023 04:58:45,29.98,,,,,,
2110,06/27/2023 05:08:45,29.56,,,,,,
2111,06/27/2023 05:18:45,29.43,,,,,,
2112,06/27/2023 05:28:45,29.34,,,,,,
2113,06/27/2023 05:38:45,29.68,,,,,,
2114,06/27/2023 05:48:45,29.81,,,,,,
2115,06/27/2023 05:58:45,29.98,,,,,,
2116,06/27/2023 06:08:45,29.51,,,,,,
2117,06/27/2023 06:18:45,29.30,,,,,,
2118,06/27/2023 06:28:45,29.60,,,,,,
2119,06/27/2023 06:38:45,29.77,,,,,,
2120,06/27/2023 06:48:45,29.94,,,,,,
2121,06/27/2023 06:58:45,29.64,,,,,,
2122,06/27/2023 07:08:45,29.43,,,,,,
2123,06/27/2023 07:18:45,29.47,,,,,,
2124,06/27/2023 07:28:45,29.77,,,,,,
2125,06/27/2023 07:38:45,29.94,,,,,,
2126,06/27/2023 07:48:45,29.68,,,,,,
2127,06/27/2023 07:58:45,29.47,,,,,,
2128,06/27/2023 08:08:45,29.34,,,,,,
2129,06/27/2023 08:18:45,29.73,,,,,,
2130,06/27/2023 08:28:45,29.98,,,,,,
2131,06/27/2023 08:38:45,29.77,,,,,,
2132,06/27/2023 08:48:45,29.56,,,,,,
2133,06/27/2023 08:58:45,29.43,,,,,,
2134,06/27/2023 09:08:45,29.60,,,,,,
2135,06/27/2023 09:18:45,29.94,,,,,,
2136,06/27/2023 09:28:45,29.86,,,,,,
2137,06/27/2023 09:38:45,29.64,,,,,,
2138,06/27/2023 09:48:45,29.17,,,,,,
2139,06/27/2023 09:58:45,29.08,,,,,,
2140,06/27/2023 10:08:45,29.13,,,,,,
2141,06/27/2023 10:18:45,29.04,,,,,,
2142,06/27/2023 10:28:45,29.00,,,,,,
2143,06/27/2023 10:38:45,28.95,,,,,,
2144,06/27/2023 10:48:45,29.04,,,,,,
2145,06/27/2023 10:58:45,29.08,,,,,,
2146,06/27/2023 11:08:45,29.08,,,,,,
2147,06/27/2023 11:18:45,29.08,,,,,,
2148,06/27/2023 11:28:45,29.04,,,,,,
2149,06/27/2023 11:38:45,29.13,,,,,,
2150,06/27/2023 11:48:45,29.08,,,,,,
2151,06/27/2023 11:58:45,29.13,,,,,,
2152,06/27/2023 12:08:45,29.17,,,,,,
2153,06/27/2023 12:18:45,29.13,,,,,,
2154,06/27/2023 12:28:45,29.08,,,,,,
2155,06/27/2023 12:38:45,29.04,,,,,,
2156,06/27/2023 12:48:45,29.08,,,,,,
2157,06/27/2023 12:58:45,29.04,,,,,,
2158,06/27/2023 13:08:45,29.00,,,,,,
2159,06/27/2023 13:18:45,29.00,,,,,,
2160,06/27/2023 13:28:45,29.04,,,,,,
2161,06/27/2023 13:38:45,29.00,,,,,,
2162,06/27/2023 13:48:45,29.00,,,,,,
2163,06/27/2023 13:58:45,29.00,,,,,,
2164,06/27/2023 14:08:45,29.04,,,,,,
