#,Date-Time (French Polynesia Standard Time),Ch:1 - Hot_sump   (°C),Chan 1 Alarm Tripped,Chan 1 Alarm Cleared,Button Down,Button Up,Host Connected,End of File
1632,07/16/2023 04:26:32,29.73,,,,,,
1633,07/16/2023 04:36:32,29.60,,,,,,
1634,07/16/2023 04:46:32,29.34,,,,,,
1635,07/16/2023 04:56:32,29.64,,,,,,
1636,07/16/2023 05:06:32,29.73,,,,,,
1637,07/16/2023 05:16:32,29.34,,,,,,
1638,07/16/2023 05:26:32,29.47,,,,,,
1639,07/16/2023 05:36:32,29.73,,,,,,
1640,07/16/2023 05:46:32,29.51,,,,,,
1641,07/16/2023 05:56:32,29.30,,,,,,
1642,07/16/2023 06:06:32,29.56,,,,,,
1643,07/16/2023 06:16:32,29.81,,,,,,
1644,07/16/2023 06:26:32,29.47,,,,,,
1645,07/16/2023 06:36:32,29.43,,,,,,
1646,07/16/2023 06:46:32,29.68,,,,,,
1647,07/16/2023 06:56:32,29.68,,,,,,
1648,07/16/2023 07:06:32,29.34,,,,,,
1649,07/16/2023 07:16:32,29.60,,,,,,
1650,07/16/2023 07:26:32,29.77,,,,,,
1651,07/16/2023 07:36:32,29.47,,,,,,
1652,07/16/2023 07:46:32,29.47,,,,,,
1653,07/16/2023 07:56:32,29.77,,,,,,
1654,07/16/2023 08:06:32,29.60,,,,,,
1655,07/16/2023 08:16:32,29.34,,,,,,
1656,07/16/2023 08:26:32,29.64,,,,,,
1657,07/16/2023 08:36:32,29.77,,,,,,
1658,07/16/2023 08:46:32,29.56,,,,,,
1659,07/16/2023 08:56:32,29.38,,,,,,
1660,07/16/2023 09:06:32,29.73,,,,,,
1661,07/16/2023 09:16:32,29.81,,,,,,
1662,07/16/2023 09:26:32,29.56,,,,,,
1663,07/16/2023 09:36:32,29.47,,,,,,
1664,07/16/2023 09:46:32,29.43,,,,,,
1665,07/16/2023 09:56:32,29.86,,,,,,
1666,07/16/2023 10:06:32,29.68,,,,,,
1667,07/16/2023 10:16:32,29.47,,,,,,
1668,07/16/2023 10:26:32,29.34,,,,,,
1669,07/16/2023 10:36:32,29.77,,,,,,
1670,07/16/2023 10:46:32,29.77,,,,,,
1671,07/16/2023 10:56:32,29.64,,,,,,
1672,07/16/2023 11:06:32,29.51,,,,,,
1673,07/16/2023 11:16:32,29.43,,,,,,
1674,07/16/2023 11:26:32,29.60,,,,,,
1675,07/16/2023 11:36:32,29.86,,,,,,
1676,07/16/2023 11:46:32,29.68,,,,,,
1677,07/16/2023 11:56:32,29.51,,,,,,
1678,07/16/2023 12:06:32,29.38,,,,,,
1679,07/16/2023 12:16:32,29.43,,,,,,
1680,07/16/2023 12:26:32,29.90,,,,,,
1681,07/16/2023 12:36:32,29.73,,,,,,
1682,07/16/2023 12:46:32,29.60,,,,,,
1683,07/16/2023 12:56:32,29.51,,,,,,
1684,07/16/2023 13:06:32,29.38,,,,,,
1685,07/16/2023 13:16:32,29.68,,,,,,
1686,07/16/2023 13:26:32,29.68,,,,,,
1687,07/16/2023 13:36:32,29.51,,,,,,
1688,07/16/2023 13:46:32,29.38,,,,,,
1689,07/16/2023 13:56:32,29.64,,,,,,
1690,07/16/2023 14:06:32,29.81,,,,,,
1691,07/16/2023 14:16:32,29.60,,,,,,
1692,07/16/2023 14:26:32,29.51,,,,,,
1693,07/16/2023 14:36:32,29.38,,,,,,
1694,07/16/2023 14:46:32,29.47,,,,,,
1695,07/16/2023 14:56:32,29.90,,,,,,
1696,07/16/2023 15:06:32,29.73,,,,,,
1697,07/16/2023 15:16:32,29.56,,,,,,
1698,07/16/2023 15:26:32,29.43,,,,,,
1699,07/16/2023 15:36:32,29.60,,,,,,
1700,07/16/2023 15:46:32,29.86,,,,,,
1701,07/16/2023 15:56:32,29.94,,,,,,
1702,07/16/2023 16:06:32,29.43,,,,,,
1703,07/16/2023 16:16:32,29.38,,,,,,
1704,07/16/2023 16:26:32,29.77,,,,,,
1705,07/16/2023 16:36:32,29.68,,,,,,
1706,07/16/2023 16:46:32,29.47,,,,,,
1707,07/16/2023 16:56:32,29.34,,,,,,
1708,07/16/2023 17:06:32,29.73,,,,,,
1709,07/16/2023 17:16:32,29.64,,,,,,
1710,07/16/2023 17:26:32,29.38,,,,,,
1711,07/16/2023 17:36:32,29.51,,,,,,
1712,07/16/2023 17:46:32,29.77,,,,,,
1713,07/16/2023 17:56:32,29.60,,,,,,
1714,07/16/2023 18:06:32,29.34,,,,,,
1715,07/16/2023 18:16:32,29.60,,,,,,
1716,07/16/2023 18:26:32,29.81,,,,,,
1717,07/16/2023 18:36:32,29.47,,,,,,
1718,07/16/2023 18:46:32,29.38,,,,,,
1719,07/16/2023 18:56:32,29.73,,,,,,
1720,07/16/2023 19:06:32,29.64,,,,,,
1721,07/16/2023 19:16:32,29.30,,,,,,
1722,07/16/2023 19:26:32,29.60,,,,,,
1723,07/16/2023 19:36:32,29.77,,,,,,
1724,07/16/2023 19:46:32,29.43,,,,,,
1725,07/16/2023 19:56:32,29.47,,,,,,
1726,07/16/2023 20:06:32,29.64,,,,,,
1727,07/16/2023 20:16:32,29.77,,,,,,
1728,07/16/2023 20:26:32,29.30,,,,,,
1729,07/16/2023 20:36:32,29.51,,,,,,
1730,07/16/2023 20:46:32,29.68,,,,,,
1731,07/16/2023 20:56:32,29.73,,,,,,
1732,07/16/2023 21:06:32,29.34,,,,,,
1733,07/16/2023 21:16:32,29.47,,,,,,
1734,07/16/2023 21:26:32,29.73,,,,,,
1735,07/16/2023 21:36:32,29.64,,,,,,
1736,07/16/2023 21:46:32,29.34,,,,,,
1737,07/16/2023 21:56:32,29.56,,,,,,
1738,07/16/2023 22:06:32,29.81,,,,,,
1739,07/16/2023 22:16:32,29.43,,,,,,
1740,07/16/2023 22:26:32,29.43,,,,,,
1741,07/16/2023 22:36:32,29.73,,,,,,
1742,07/16/2023 22:46:32,29.60,,,,,,
1743,07/16/2023 22:56:32,29.30,,,,,,
1744,07/16/2023 23:06:32,29.64,,,,,,
1745,07/16/2023 23:16:32,29.81,,,,,,
1746,07/16/2023 23:26:32,29.47,,,,,,
1747,07/16/2023 23:36:32,29.47,,,,,,
1748,07/16/2023 23:46:32,29.64,,,,,,
1749,07/16/2023 23:56:32,29.64,,,,,,
1750,07/17/2023 00:06:32,29.38,,,,,,
1751,07/17/2023 00:16:32,29.56,,,,,,
1752,07/17/2023 00:26:32,29.77,,,,,,
1753,07/17/2023 00:36:32,29.56,,,,,,
1754,07/17/2023 00:46:32,29.34,,,,,,
1755,07/17/2023 00:56:32,29.60,,,,,,
1756,07/17/2023 01:06:32,29.77,,,,,,
1757,07/17/2023 01:16:32,29.43,,,,,,
1758,07/17/2023 01:26:32,29.43,,,,,,
1759,07/17/2023 01:36:32,29.68,,,,,,
1760,07/17/2023 01:46:32,29.73,,,,,,
1761,07/17/2023 01:56:32,29.38,,,,,,
1762,07/17/2023 02:06:32,29.56,,,,,,
1763,07/17/2023 02:16:32,29.77,,,,,,
1764,07/17/2023 02:26:32,29.56,,,,,,
1765,07/17/2023 02:36:32,29.34,,,,,,
1766,07/17/2023 02:46:32,29.60,,,,,,
1767,07/17/2023 02:56:32,29.73,,,,,,
1768,07/17/2023 03:06:32,29.34,,,,,,
1769,07/17/2023 03:16:32,29.47,,,,,,
1770,07/17/2023 03:26:32,29.73,,,,,,
1771,07/17/2023 03:36:32,29.64,,,,,,
1772,07/17/2023 03:46:32,29.30,,,,,,
1773,07/17/2023 03:56:32,29.56,,,,,,
1774,07/17/2023 04:06:32,29.81,,,,,,
1775,07/17/2023 04:16:32,29.47,,,,,,
1776,07/17/2023 04:26:32,29.34,,,,,,
1777,07/17/2023 04:36:32,29.64,,,,,,
1778,07/17/2023 04:46:32,29.73,,,,,,
1779,07/17/2023 04:56:32,29.38,,,,,,
1780,07/17/2023 05:06:32,29.51,,,,,,
1781,07/17/2023 05:16:32,29.73,,,,,,
1782,07/17/2023 05:26:32,29.51,,,,,,
1783,07/17/2023 05:36:32,29.34,,,,,,
1784,07/17/2023 05:46:32,29.60,,,,,,
1785,07/17/2023 05:56:32,29.77,,,,,,
1786,07/17/2023 06:06:32,29.38,,,,,,
1787,07/17/2023 06:16:32,29.43,,,,,,
1788,07/17/2023 06:26:32,29.64,,,,,,
1789,07/17/2023 06:36:32,29.77,,,,,,
1790,07/17/2023 06:46:32,29.43,,,,,,
1791,07/17/2023 06:56:32,29.43,,,,,,
1792,07/17/2023 07:06:32,29.68,,,,,,
1793,07/17/2023 07:16:32,29.68,,,,,,
1794,07/17/2023 07:26:32,29.43,,,,,,
1795,07/17/2023 07:36:32,29.56,,,,,,
1796,07/17/2023 07:46:32,29.86,,,,,,
1797,07/17/2023 07:56:32,29.47,,,,,,
1798,07/17/2023 08:06:32,29.38,,,,,,
1799,07/17/2023 08:16:32,29.73,,,,,,
1800,07/17/2023 08:26:32,29.68,,,,,,
1801,07/17/2023 08:36:32,29.43,,,,,,
1802,07/17/2023 08:46:32,29.47,,,,,,
1803,07/17/2023 08:56:32,29.90,,,,,,
1804,07/17/2023 09:06:32,29.60,,,,,,
1805,07/17/2023 09:16:32,29.43,,,,,,
1806,07/17/2023 09:26:32,29.51,,,,,,
1807,07/17/2023 09:36:32,29.86,,,,,,
1808,07/17/2023 09:46:32,29.68,,,,,,
1809,07/17/2023 09:56:32,29.51,,,,,,
1810,07/17/2023 10:06:32,29.47,,,,,,
1811,07/17/2023 10:16:32,29.47,,,,,,
1812,07/17/2023 10:26:32,29.38,,,,,,
1813,07/17/2023 10:36:32,29.30,,,,,,
1814,07/17/2023 10:46:32,29.30,,,,,,
1815,07/17/2023 10:56:32,29.34,,,,,,
1816,07/17/2023 11:06:32,29.38,,,,,,
1817,07/17/2023 11:16:32,29.47,,,,,,
1818,07/17/2023 11:26:32,29.43,,,,,,
1819,07/17/2023 11:36:32,29.47,,,,,,
1820,07/17/2023 11:46:32,29.47,,,,,,
1821,07/17/2023 11:56:32,29.51,,,,,,
1822,07/17/2023 12:06:32,29.51,,,,,,
1823,07/17/2023 12:16:32,29.47,,,,,,
1824,07/17/2023 12:26:32,29.56,,,,,,
1825,07/17/2023 12:36:32,29.56,,,,,,
1826,07/17/2023 12:46:32,29.60,,,,,,
1827,07/17/2023 12:56:32,29.60,,,,,,
1828,07/17/2023 13:06:32,29.64,,,,,,
1829,07/17/2023 13:16:32,29.64,,,,,,
1830,07/17/2023 13:26:32,29.68,,,,,,
1831,07/17/2023 13:36:32,29.73,,,,,,
1832,07/17/2023 13:46:32,29.73,,,,,,
1833,07/17/2023 13:56:32,29.77,,,,,,
1834,07/17/2023 14:06:32,29.86,,,,,,
1835,07/17/2023 14:16:32,29.56,,,,,,
1836,07/17/2023 14:26:32,29.43,,,,,,
1837,07/17/2023 14:36:32,29.68,,,,,,
1838,07/17/2023 14:46:32,29.86,,,,,,
1839,07/17/2023 14:56:32,29.60,,,,,,
1840,07/17/2023 15:06:32,29.43,,,,,,
1841,07/17/2023 15:16:32,29.73,,,,,,
1842,07/17/2023 15:26:32,29.86,,,,,,
1843,07/17/2023 15:36:32,29.51,,,,,,
1844,07/17/2023 15:46:32,29.56,,,,,,
1845,07/17/2023 15:56:32,30.11,,,,,,
1846,07/17/2023 16:06:32,29.77,,,,,,
1847,07/17/2023 16:16:32,29.43,,,,,,
1848,07/17/2023 16:26:32,29.56,,,,,,
1849,07/17/2023 16:36:32,29.68,,,,,,
1850,07/17/2023 16:46:32,29.81,,,,,,
1851,07/17/2023 16:56:32,29.68,,,,,,
1852,07/17/2023 17:06:32,29.38,,,,,,
1853,07/17/2023 17:16:32,29.60,,,,,,
1854,07/17/2023 17:26:32,29.73,,,,,,
1855,07/17/2023 17:36:32,29.77,,,,,,
1856,07/17/2023 17:46:32,29.90,,,,,,
1857,07/17/2023 17:56:32,29.60,,,,,,
1858,07/17/2023 18:06:32,29.38,,,,,,
1859,07/17/2023 18:16:32,29.56,,,,,,
1860,07/17/2023 18:26:32,29.73,,,,,,
1861,07/17/2023 18:36:32,29.81,,,,,,
1862,07/17/2023 18:46:32,29.77,,,,,,
1863,07/17/2023 18:56:32,29.30,,,,,,
1864,07/17/2023 19:06:32,29.56,,,,,,
1865,07/17/2023 19:16:32,29.60,,,,,,
1866,07/17/2023 19:26:32,29.73,,,,,,
1867,07/17/2023 19:36:32,29.77,,,,,,
1868,07/17/2023 19:46:32,29.81,,,,,,
1869,07/17/2023 19:56:32,29.30,,,,,,
1870,07/17/2023 20:06:32,29.47,,,,,,
1871,07/17/2023 20:16:32,29.64,,,,,,
1872,07/17/2023 20:26:32,29.73,,,,,,
1873,07/17/2023 20:36:32,29.77,,,,,,
1874,07/17/2023 20:46:32,29.64,,,,,,
1875,07/17/2023 20:56:32,29.34,,,,,,
1876,07/17/2023 21:06:32,29.56,,,,,,
1877,07/17/2023 21:16:32,29.68,,,,,,
1878,07/17/2023 21:26:32,29.73,,,,,,
1879,07/17/2023 21:36:32,29.86,,,,,,
1880,07/17/2023 21:46:32,29.56,,,,,,
1881,07/17/2023 21:56:32,29.43,,,,,,
1882,07/17/2023 22:06:32,29.51,,,,,,
1883,07/17/2023 22:16:32,29.51,,,,,,
1884,07/17/2023 22:26:32,29.56,,,,,,
1885,07/17/2023 22:36:32,29.60,,,,,,
1886,07/17/2023 22:46:32,29.64,,,,,,
1887,07/17/2023 22:56:32,29.73,,,,,,
1888,07/17/2023 23:06:32,29.68,,,,,,
1889,07/17/2023 23:16:32,29.68,,,,,,
1890,07/17/2023 23:26:32,29.73,,,,,,
1891,07/17/2023 23:36:32,29.68,,,,,,
1892,07/17/2023 23:46:32,29.64,,,,,,
1893,07/17/2023 23:56:32,29.73,,,,,,
1894,07/18/2023 00:06:32,29.77,,,,,,
1895,07/18/2023 00:16:32,29.77,,,,,,
1896,07/18/2023 00:26:32,29.77,,,,,,
1897,07/18/2023 00:36:32,29.86,,,,,,
1898,07/18/2023 00:46:32,29.86,,,,,,
1899,07/18/2023 00:56:32,29.77,,,,,,
1900,07/18/2023 01:06:32,29.73,,,,,,
1901,07/18/2023 01:16:32,29.60,,,,,,
1902,07/18/2023 01:26:32,29.68,,,,,,
1903,07/18/2023 01:36:32,29.60,,,,,,
1904,07/18/2023 01:46:32,29.51,,,,,,
1905,07/18/2023 01:56:32,29.47,,,,,,
1906,07/18/2023 02:06:32,29.47,,,,,,
1907,07/18/2023 02:16:32,29.51,,,,,,
1908,07/18/2023 02:26:32,29.47,,,,,,
1909,07/18/2023 02:36:32,29.38,,,,,,
1910,07/18/2023 02:46:32,29.47,,,,,,
1911,07/18/2023 02:56:32,29.51,,,,,,
1912,07/18/2023 03:06:32,29.51,,,,,,
1913,07/18/2023 03:16:32,29.51,,,,,,
1914,07/18/2023 03:26:32,29.51,,,,,,
1915,07/18/2023 03:36:32,29.56,,,,,,
1916,07/18/2023 03:46:32,29.56,,,,,,
1917,07/18/2023 03:56:32,29.51,,,,,,
1918,07/18/2023 04:06:32,29.51,,,,,,
1919,07/18/2023 04:16:32,29.51,,,,,,
1920,07/18/2023 04:26:32,29.51,,,,,,
1921,07/18/2023 04:36:32,29.56,,,,,,
1922,07/18/2023 04:46:32,29.47,,,,,,
1923,07/18/2023 04:56:32,29.43,,,,,,
1924,07/18/2023 05:06:32,29.43,,,,,,
1925,07/18/2023 05:16:32,29.38,,,,,,
1926,07/18/2023 05:26:32,29.38,,,,,,
1927,07/18/2023 05:36:32,29.34,,,,,,
1928,07/18/2023 05:46:32,29.30,,,,,,
1929,07/18/2023 05:56:32,29.34,,,,,,
1930,07/18/2023 06:06:32,29.38,,,,,,
1931,07/18/2023 06:16:32,29.43,,,,,,
1932,07/18/2023 06:26:32,29.43,,,,,,
1933,07/18/2023 06:36:32,29.43,,,,,,
1934,07/18/2023 06:46:32,29.51,,,,,,
1935,07/18/2023 06:56:32,29.47,,,,,,
1936,07/18/2023 07:06:32,29.47,,,,,,
1937,07/18/2023 07:16:32,29.51,,,,,,
1938,07/18/2023 07:26:32,29.60,,,,,,
1939,07/18/2023 07:36:32,29.56,,,,,,
1940,07/18/2023 07:46:32,29.56,,,,,,
1941,07/18/2023 07:56:32,29.64,,,,,,
1942,07/18/2023 08:06:32,29.64,,,,,,
1943,07/18/2023 08:16:32,29.64,,,,,,
1944,07/18/2023 08:26:32,29.60,,,,,,
1945,07/18/2023 08:36:32,29.60,,,,,,
1946,07/18/2023 08:46:32,29.68,,,,,,
1947,07/18/2023 08:56:32,29.64,,,,,,
1948,07/18/2023 09:06:32,29.60,,,,,,
1949,07/18/2023 09:16:32,29.60,,,,,,
1950,07/18/2023 09:26:32,29.64,,,,,,
1951,07/18/2023 09:36:32,29.60,,,,,,
1952,07/18/2023 09:46:32,29.64,,,,,,
1953,07/18/2023 09:56:32,29.64,,,,,,
1954,07/18/2023 10:06:32,29.51,,,,,,
1955,07/18/2023 10:16:32,29.56,,,,,,
1956,07/18/2023 10:26:32,29.43,,,,,,
1957,07/18/2023 10:36:32,29.34,,,,,,
1958,07/18/2023 10:46:32,29.47,,,,,,
1959,07/18/2023 10:56:32,29.56,,,,,,
1960,07/18/2023 11:06:32,29.64,,,,,,
1961,07/18/2023 11:16:32,29.73,,,,,,
1962,07/18/2023 11:26:32,29.81,,,,,,
1963,07/18/2023 11:36:32,29.47,,,,,,
1964,07/18/2023 11:46:32,28.95,,,,,,
1965,07/18/2023 11:56:32,28.48,,,,,,
1966,07/18/2023 12:06:32,28.48,,,,,,
1967,07/18/2023 12:16:32,28.40,,,,,,
1968,07/18/2023 12:26:32,28.10,,,,,,
1969,07/18/2023 12:36:32,28.10,,,,,,
1970,07/18/2023 12:46:32,28.05,,,,,,
1971,07/18/2023 12:56:32,28.01,,,,,,
1972,07/18/2023 13:06:32,28.05,,,,,,
1973,07/18/2023 13:16:32,28.05,,,,,,
1974,07/18/2023 13:26:32,27.97,Logged,,,,,
1975,07/18/2023 13:36:32,28.01,,27.97,,,,
1976,07/18/2023 13:46:32,28.01,,,,,,
1977,07/18/2023 13:56:32,27.88,Logged,,,,,
1978,07/18/2023 14:06:32,27.93,,,,,,
1979,07/18/2023 14:16:32,27.97,,,,,,
1980,07/18/2023 14:26:32,27.93,,,,,,
1981,07/18/2023 14:36:32,27.93,,,,,,
1982,07/18/2023 14:46:32,27.93,,,,,,
1983,07/18/2023 14:56:32,27.88,,,,,,
1984,07/18/2023 15:06:32,27.93,,,,,,
1985,07/18/2023 15:16:32,27.88,,,,,,
1986,07/18/2023 15:26:32,27.93,,,,,,
1987,07/18/2023 15:36:32,27.88,,,,,,
1988,07/18/2023 15:46:32,28.35,,27.88,,,,
1989,07/18/2023 15:56:32,28.95,,,,,,
1990,07/18/2023 16:06:32,28.83,,,,,,
1991,07/18/2023 16:16:32,28.95,,,,,,
1992,07/18/2023 16:26:32,28.95,,,,,,
1993,07/18/2023 16:36:32,29.00,,,,,,
1994,07/18/2023 16:46:32,28.95,,,,,,
1995,07/18/2023 16:56:32,28.91,,,,,,
1996,07/18/2023 17:06:32,28.95,,,,,,
1997,07/18/2023 17:16:32,28.87,,,,,,
1998,07/18/2023 17:26:32,28.87,,,,,,
1999,07/18/2023 17:36:32,28.87,,,,,,
2000,07/18/2023 17:46:32,28.83,,,,,,
2001,07/18/2023 17:56:32,28.87,,,,,,
2002,07/18/2023 18:06:32,28.83,,,,,,
2003,07/18/2023 18:16:32,28.83,,,,,,
2004,07/18/2023 18:26:32,28.78,,,,,,
2005,07/18/2023 18:36:32,28.74,,,,,,
2006,07/18/2023 18:46:32,28.78,,,,,,
2007,07/18/2023 18:56:32,28.78,,,,,,
2008,07/18/2023 19:06:32,28.78,,,,,,
2009,07/18/2023 19:16:32,28.83,,,,,,
2010,07/18/2023 19:26:32,28.78,,,,,,
2011,07/18/2023 19:36:32,28.78,,,,,,
2012,07/18/2023 19:46:32,28.74,,,,,,
2013,07/18/2023 19:56:32,28.83,,,,,,
2014,07/18/2023 20:06:32,28.78,,,,,,
2015,07/18/2023 20:16:32,28.74,,,,,,
2016,07/18/2023 20:26:32,28.74,,,,,,
2017,07/18/2023 20:36:32,28.74,,,,,,
2018,07/18/2023 20:46:32,28.74,,,,,,
2019,07/18/2023 20:56:32,28.74,,,,,,
2020,07/18/2023 21:06:32,28.78,,,,,,
2021,07/18/2023 21:16:32,28.74,,,,,,
2022,07/18/2023 21:26:32,28.74,,,,,,
2023,07/18/2023 21:36:32,28.78,,,,,,
2024,07/18/2023 21:46:32,28.74,,,,,,
2025,07/18/2023 21:56:32,28.74,,,,,,
2026,07/18/2023 22:06:32,28.74,,,,,,
2027,07/18/2023 22:16:32,28.74,,,,,,
2028,07/18/2023 22:26:32,28.74,,,,,,
2029,07/18/2023 22:36:32,28.74,,,,,,
2030,07/18/2023 22:46:32,28.74,,,,,,
2031,07/18/2023 22:56:32,28.70,,,,,,
2032,07/18/2023 23:06:32,28.74,,,,,,
2033,07/18/2023 23:16:32,28.74,,,,,,
2034,07/18/2023 23:26:32,28.74,,,,,,
2035,07/18/2023 23:36:32,28.70,,,,,,
2036,07/18/2023 23:46:32,28.74,,,,,,
2037,07/18/2023 23:56:32,28.70,,,,,,
2038,07/19/2023 00:06:32,28.70,,,,,,
2039,07/19/2023 00:16:32,28.65,,,,,,
2040,07/19/2023 00:26:32,28.65,,,,,,
2041,07/19/2023 00:36:32,28.61,,,,,,
2042,07/19/2023 00:46:32,28.65,,,,,,
2043,07/19/2023 00:56:32,28.70,,,,,,
2044,07/19/2023 01:06:32,28.74,,,,,,
2045,07/19/2023 01:16:32,28.78,,,,,,
2046,07/19/2023 01:26:32,28.78,,,,,,
2047,07/19/2023 01:36:32,28.74,,,,,,
2048,07/19/2023 01:46:32,28.74,,,,,,
2049,07/19/2023 01:56:32,28.74,,,,,,
2050,07/19/2023 02:06:32,28.74,,,,,,
2051,07/19/2023 02:16:32,28.74,,,,,,
2052,07/19/2023 02:26:32,28.74,,,,,,
2053,07/19/2023 02:36:32,28.70,,,,,,
2054,07/19/2023 02:46:32,28.74,,,,,,
2055,07/19/2023 02:56:32,28.74,,,,,,
2056,07/19/2023 03:06:32,28.74,,,,,,
2057,07/19/2023 03:16:32,28.74,,,,,,
2058,07/19/2023 03:26:32,28.74,,,,,,
2059,07/19/2023 03:36:32,28.74,,,,,,
2060,07/19/2023 03:46:32,28.74,,,,,,
2061,07/19/2023 03:56:32,28.78,,,,,,
2062,07/19/2023 04:06:32,28.74,,,,,,
2063,07/19/2023 04:16:32,28.74,,,,,,
2064,07/19/2023 04:26:32,28.74,,,,,,
2065,07/19/2023 04:36:32,28.74,,,,,,
2066,07/19/2023 04:46:32,28.74,,,,,,
2067,07/19/2023 04:56:32,28.70,,,,,,
2068,07/19/2023 05:06:32,28.74,,,,,,
2069,07/19/2023 05:16:32,28.70,,,,,,
2070,07/19/2023 05:26:32,28.70,,,,,,
2071,07/19/2023 05:36:32,28.70,,,,,,
2072,07/19/2023 05:46:32,28.70,,,,,,
2073,07/19/2023 05:56:32,28.65,,,,,,
2074,07/19/2023 06:06:32,28.65,,,,,,
2075,07/19/2023 06:16:32,28.70,,,,,,
2076,07/19/2023 06:26:32,28.70,,,,,,
2077,07/19/2023 06:36:32,28.61,,,,,,
2078,07/19/2023 06:46:32,28.70,,,,,,
2079,07/19/2023 06:56:32,28.65,,,,,,
2080,07/19/2023 07:06:32,28.70,,,,,,
2081,07/19/2023 07:16:32,28.70,,,,,,
2082,07/19/2023 07:26:32,28.70,,,,,,
2083,07/19/2023 07:36:32,28.74,,,,,,
2084,07/19/2023 07:46:32,28.74,,,,,,
2085,07/19/2023 07:56:32,28.78,,,,,,
2086,07/19/2023 08:06:32,28.83,,,,,,
2087,07/19/2023 08:16:32,28.78,,,,,,
2088,07/19/2023 08:26:32,28.83,,,,,,
2089,07/19/2023 08:36:32,28.78,,,,,,
2090,07/19/2023 08:46:32,28.83,,,,,,
2091,07/19/2023 08:56:32,28.78,,,,,,
2092,07/19/2023 09:06:32,28.78,,,,,,
2093,07/19/2023 09:16:32,28.74,,,,,,
2094,07/19/2023 09:26:32,28.70,,,,,,
2095,07/19/2023 09:36:32,28.70,,,,,,
2096,07/19/2023 09:46:32,28.61,,,,,,
2097,07/19/2023 09:56:32,28.57,,,,,,
2098,07/19/2023 10:06:32,28.57,,,,,,
2099,07/19/2023 10:16:32,28.61,,,,,,
2100,07/19/2023 10:26:32,28.61,,,,,,
2101,07/19/2023 10:36:32,28.61,,,,,,
2102,07/19/2023 10:46:32,28.70,,,,,,
2103,07/19/2023 10:56:32,28.74,,,,,,
2104,07/19/2023 11:06:32,28.78,,,,,,
2105,07/19/2023 11:16:32,28.83,,,,,,
2106,07/19/2023 11:26:32,28.87,,,,,,
2107,07/19/2023 11:36:32,28.83,,,,,,
2108,07/19/2023 11:46:32,28.78,,,,,,
2109,07/19/2023 11:56:32,28.78,,,,,,
2110,07/19/2023 12:06:32,28.78,,,,,,
2111,07/19/2023 12:16:32,28.78,,,,,,
2112,07/19/2023 12:26:32,28.78,,,,,,
2113,07/19/2023 12:36:32,28.74,,,,,,
2114,07/19/2023 12:46:32,28.74,,,,,,
2115,07/19/2023 12:56:32,28.74,,,,,,
2116,07/19/2023 13:06:32,28.70,,,,,,
2117,07/19/2023 13:16:32,28.61,,,,,,
2118,07/19/2023 13:26:32,28.61,,,,,,
2119,07/19/2023 13:36:32,28.57,,,,,,
2120,07/19/2023 13:46:32,28.53,,,,,,
2121,07/19/2023 13:56:32,28.48,,,,,,
2122,07/19/2023 14:06:32,28.48,,,,,,
2123,07/19/2023 14:16:32,28.48,,,,,,
2124,07/19/2023 14:26:32,28.48,,,,,,
2125,07/19/2023 14:36:32,28.57,,,,,,
2126,07/19/2023 14:46:32,28.53,,,,,,
2127,07/19/2023 14:56:32,28.53,,,,,,
2128,07/19/2023 15:06:32,28.48,,,,,,
2129,07/19/2023 15:16:32,28.48,,,,,,
2130,07/19/2023 15:26:32,28.53,,,,,,
2131,07/19/2023 15:36:32,28.48,,,,,,
2132,07/19/2023 15:46:32,28.53,,,,,,
2133,07/19/2023 15:56:32,28.44,,,,,,
2134,07/19/2023 16:06:32,28.44,,,,,,
2135,07/19/2023 16:16:32,28.40,,,,,,
2136,07/19/2023 16:26:32,28.35,,,,,,
2137,07/19/2023 16:36:32,28.31,,,,,,
2138,07/19/2023 16:46:32,28.40,,,,,,
2139,07/19/2023 16:56:32,28.57,,,,,,
2140,07/19/2023 17:06:32,28.74,,,,,,
2141,07/19/2023 17:16:32,28.91,,,,,,
2142,07/19/2023 17:26:32,29.00,,,,,,
2143,07/19/2023 17:36:32,29.13,,,,,,
2144,07/19/2023 17:46:32,29.21,,,,,,
2145,07/19/2023 17:56:32,29.26,,,,,,
2146,07/19/2023 18:06:32,29.30,,,,,,
2147,07/19/2023 18:16:32,29.30,,,,,,
2148,07/19/2023 18:26:32,29.34,,,,,,
2149,07/19/2023 18:36:32,29.30,,,,,,
2150,07/19/2023 18:46:32,29.34,,,,,,
2151,07/19/2023 18:56:32,29.34,,,,,,
2152,07/19/2023 19:06:32,29.30,,,,,,
2153,07/19/2023 19:16:32,29.34,,,,,,
2154,07/19/2023 19:26:32,29.34,,,,,,
2155,07/19/2023 19:36:32,29.34,,,,,,
2156,07/19/2023 19:46:32,29.30,,,,,,
2157,07/19/2023 19:56:32,29.34,,,,,,
2158,07/19/2023 20:06:32,29.34,,,,,,
2159,07/19/2023 20:16:32,29.38,,,,,,
2160,07/19/2023 20:26:32,29.38,,,,,,
2161,07/19/2023 20:36:32,29.38,,,,,,
2162,07/19/2023 20:46:32,29.38,,,,,,
2163,07/19/2023 20:56:32,29.38,,,,,,
2164,07/19/2023 21:06:32,29.38,,,,,,
2165,07/19/2023 21:16:32,29.34,,,,,,
